date,home_team,away_team,home_score,away_score,league,round
2022-06-25,鳥取,相模原,2,2,Ｊ３,第１４節
2022-06-25,愛媛,鹿児島,1,0,Ｊ３,第１４節
2022-06-19,鳥取,宮崎,2,0,Ｊ３,第１３節
2022-06-19,町田,金沢,3,2,Ｊ２,第２２節
2022-06-19,いわき,北九州,2,2,Ｊ３,第１３節
2022-06-19,新潟,秋田,3,0,Ｊ２,第２２節
2022-06-19,藤枝,今治,1,2,Ｊ３,第１３節
2022-06-19,長野,八戸,2,1,Ｊ３,第１３節
2022-06-19,富山,沼津,1,0,Ｊ３,第１３節
2022-06-18,千葉,大宮,1,1,Ｊ２,第２２節
2022-06-18,湘南,FC東京,2,0,Ｊ１,第１７節
2022-06-18,清水,福岡,3,1,Ｊ１,第１７節
2022-06-18,鹿島,京都,1,0,Ｊ１,第１７節
2022-06-18,磐田,鳥栖,3,1,Ｊ１,第１７節
2022-06-18,柏,神戸,3,1,Ｊ１,第１７節
2022-06-18,広島,Ｃ大阪,2,1,Ｊ１,第１７節
2022-06-18,Ｇ大阪,横浜FM,1,2,Ｊ１,第１７節
2022-06-18,川崎Ｆ,札幌,5,2,Ｊ１,第１７節
2022-06-18,浦和,名古屋,3,0,Ｊ１,第１７節
2022-06-18,栃木Ｃ,大分,1,1,Ｊ２,第２２節
2022-06-18,岩手,徳島,1,0,Ｊ２,第２２節
2022-06-18,岡山,琉球,1,0,Ｊ２,第２２節
2022-06-18,東京Ｖ,山口,3,0,Ｊ２,第２２節
2022-06-18,鹿児島,YS横浜,3,0,Ｊ３,第１３節
2022-06-18,相模原,讃岐,0,1,Ｊ３,第１３節
2022-06-18,福島,岐阜,0,1,Ｊ３,第１３節
2022-06-18,愛媛,松本,3,2,Ｊ３,第１３節
2022-06-18,山形,甲府,0,1,Ｊ２,第２２節
2022-06-18,長崎,群馬,2,0,Ｊ２,第２２節
2022-06-18,仙台,横浜FC,2,3,Ｊ２,第２２節
2022-06-18,熊本,水戸,0,0,Ｊ２,第２２節
2022-06-15,八戸,相模原,2,1,Ｊ３,第８節
2022-06-15,岩手,山形,3,3,Ｊ２,第１６節
2022-06-12,沼津,YS横浜,2,1,Ｊ３,第１２節
2022-06-12,山口,岡山,0,1,Ｊ２,第２１節
2022-06-12,秋田,大宮,0,1,Ｊ２,第２１節
2022-06-12,町田,熊本,1,1,Ｊ２,第２１節
2022-06-12,水戸,山形,1,0,Ｊ２,第２１節
2022-06-12,群馬,栃木Ｃ,0,0,Ｊ２,第２１節
2022-06-12,東京Ｖ,岩手,2,2,Ｊ２,第２１節
2022-06-12,八戸,鳥取,0,3,Ｊ３,第１２節
2022-06-12,讃岐,いわき,1,2,Ｊ３,第１２節
2022-06-12,北九州,福島,1,1,Ｊ３,第１２節
2022-06-12,宮崎,富山,0,1,Ｊ３,第１２節
2022-06-12,岐阜,鹿児島,2,1,Ｊ３,第１２節
2022-06-12,長野,愛媛,1,1,Ｊ３,第１２節
2022-06-12,今治,相模原,1,3,Ｊ３,第１２節
2022-06-11,徳島,仙台,2,2,Ｊ２,第２１節
2022-06-11,松本,藤枝,2,0,Ｊ３,第１２節
2022-06-11,大分,新潟,1,2,Ｊ２,第２１節
2022-06-11,琉球,長崎,1,2,Ｊ２,第２１節
2022-06-11,金沢,横浜FC,1,1,Ｊ２,第２１節
2022-06-11,甲府,千葉,1,1,Ｊ２,第２１節
2022-06-05,千葉,仙台,2,0,Ｊ２,第２０節
2022-06-05,大宮,水戸,0,2,Ｊ２,第２０節
2022-06-05,山口,群馬,2,1,Ｊ２,第２０節
2022-06-05,岩手,甲府,1,0,Ｊ２,第２０節
2022-06-05,横浜FC,東京Ｖ,1,1,Ｊ２,第２０節
2022-06-05,秋田,熊本,2,2,Ｊ２,第２０節
2022-06-05,山形,琉球,4,0,Ｊ２,第２０節
2022-06-05,大分,町田,3,1,Ｊ２,第２０節
2022-06-05,栃木Ｃ,長崎,2,3,Ｊ２,第２０節
2022-06-05,福島,藤枝,0,6,Ｊ３,第１１節
2022-06-05,鹿児島,沼津,1,0,Ｊ３,第１１節
2022-06-05,今治,愛媛,2,0,Ｊ３,第１１節
2022-06-05,富山,讃岐,1,0,Ｊ３,第１１節
2022-06-05,岐阜,八戸,0,0,Ｊ３,第１１節
2022-06-05,宮崎,長野,1,0,Ｊ３,第１１節
2022-06-05,鳥取,松本,0,0,Ｊ３,第１１節
2022-06-04,相模原,北九州,3,2,Ｊ３,第１１節
2022-06-04,YS横浜,いわき,0,6,Ｊ３,第１１節
2022-06-04,岡山,金沢,5,1,Ｊ２,第２０節
2022-06-04,徳島,新潟,1,1,Ｊ２,第２０節
2022-05-29,磐田,横浜FM,0,2,Ｊ１,第１６節
2022-05-29,仙台,栃木Ｃ,2,1,Ｊ２,第１９節
2022-05-29,新潟,山形,3,0,Ｊ２,第１９節
2022-05-29,鳥栖,Ｇ大阪,2,1,Ｊ１,第１６節
2022-05-29,湘南,Ｃ大阪,0,2,Ｊ１,第１６節
2022-05-29,柏,清水,3,1,Ｊ１,第１６節
2022-05-29,FC東京,鹿島,3,1,Ｊ１,第１６節
2022-05-29,京都,川崎Ｆ,1,0,Ｊ１,第１６節
2022-05-29,神戸,札幌,4,1,Ｊ１,第１６節
2022-05-29,横浜FC,山口,1,0,Ｊ２,第１９節
2022-05-29,町田,秋田,2,0,Ｊ２,第１９節
2022-05-29,長崎,岡山,0,0,Ｊ２,第１９節
2022-05-29,千葉,水戸,2,1,Ｊ２,第１９節
2022-05-29,琉球,徳島,3,3,Ｊ２,第１９節
2022-05-29,金沢,岩手,2,1,Ｊ２,第１９節
2022-05-29,松本,今治,2,1,Ｊ３,第１０節
2022-05-29,相模原,富山,0,1,Ｊ３,第１０節
2022-05-29,いわき,鳥取,2,0,Ｊ３,第１０節
2022-05-29,福島,宮崎,0,0,Ｊ３,第１０節
2022-05-29,讃岐,鹿児島,0,4,Ｊ３,第１０節
2022-05-29,藤枝,沼津,3,1,Ｊ３,第１０節
2022-05-29,長野,岐阜,2,2,Ｊ３,第１０節
2022-05-29,愛媛,八戸,3,1,Ｊ３,第１０節
2022-05-29,群馬,大分,0,1,Ｊ２,第１９節
2022-05-28,福岡,浦和,0,0,Ｊ１,第１６節
2022-05-28,広島,名古屋,1,0,Ｊ１,第１６節
2022-05-28,熊本,甲府,1,1,Ｊ２,第１９節
2022-05-28,東京Ｖ,大宮,1,1,Ｊ２,第１９節
2022-05-28,北九州,YS横浜,0,1,Ｊ３,第１０節
2022-05-25,長崎,千葉,0,2,Ｊ２,第１８節
2022-05-25,Ｃ大阪,浦和,2,0,Ｊ１,第１５節
2022-05-25,清水,FC東京,0,3,Ｊ１,第１５節
2022-05-25,神戸,磐田,0,0,Ｊ１,第１５節
2022-05-25,川崎Ｆ,湘南,0,4,Ｊ１,第１５節
2022-05-25,鹿島,鳥栖,4,4,Ｊ１,第１５節
2022-05-25,札幌,柏,1,6,Ｊ１,第１５節
2022-05-25,横浜FM,京都,2,0,Ｊ１,第１５節
2022-05-25,名古屋,福岡,1,0,Ｊ１,第１５節
2022-05-25,岩手,横浜FC,1,3,Ｊ２,第１８節
2022-05-25,東京Ｖ,金沢,1,3,Ｊ２,第１８節
2022-05-25,水戸,新潟,0,3,Ｊ２,第１８節
2022-05-25,大宮,琉球,1,0,Ｊ２,第１８節
2022-05-25,大分,秋田,1,1,Ｊ２,第１８節
2022-05-25,群馬,熊本,2,3,Ｊ２,第１８節
2022-05-25,山形,山口,1,0,Ｊ２,第１８節
2022-05-25,仙台,岡山,0,0,Ｊ２,第１８節
2022-05-25,甲府,徳島,1,1,Ｊ２,第１８節
2022-05-25,鳥取,愛媛,1,2,Ｊ３,第８節
2022-05-25,栃木Ｃ,町田,1,0,Ｊ２,第１８節
2022-05-22,山口,長崎,1,2,Ｊ２,第１７節
2022-05-22,町田,群馬,2,0,Ｊ２,第１７節
2022-05-22,磐田,札幌,1,2,Ｊ１,第１４節
2022-05-21,清水,名古屋,1,2,Ｊ１,第１４節
2022-05-21,FC東京,柏,0,0,Ｊ１,第１４節
2022-05-21,湘南,神戸,2,1,Ｊ１,第１４節
2022-05-21,熊本,千葉,1,1,Ｊ２,第１７節
2022-05-21,Ｃ大阪,Ｇ大阪,3,1,Ｊ１,第１４節
2022-05-21,広島,京都,3,1,Ｊ１,第１４節
2022-05-21,浦和,鹿島,1,1,Ｊ１,第１４節
2022-05-21,鳥栖,川崎Ｆ,0,0,Ｊ１,第１４節
2022-05-21,秋田,東京Ｖ,3,3,Ｊ２,第１７節
2022-05-21,福岡,横浜FM,1,0,Ｊ１,第１４節
2022-05-21,新潟,横浜FC,3,0,Ｊ２,第１７節
2022-05-21,大宮,仙台,2,4,Ｊ２,第１７節
2022-05-21,金沢,山形,1,1,Ｊ２,第１７節
2022-05-21,徳島,栃木Ｃ,0,1,Ｊ２,第１７節
2022-05-21,水戸,岩手,3,0,Ｊ２,第１７節
2022-05-21,岡山,大分,1,0,Ｊ２,第１７節
2022-05-21,琉球,甲府,1,1,Ｊ２,第１７節
2022-05-19,相模原,YS横浜,0,0,Ｊ３,第７節
2022-05-18,岐阜,鳥取,3,0,Ｊ３,第４節
2022-05-18,大宮,岩手,0,1,Ｊ２,第１５節
2022-05-18,浦和,横浜FM,3,3,Ｊ１,第１１節
2022-05-18,神戸,川崎Ｆ,0,1,Ｊ１,第１１節
2022-05-15,横浜FC,徳島,2,1,Ｊ２,第１６節
2022-05-15,仙台,金沢,4,1,Ｊ２,第１６節
2022-05-15,岡山,群馬,0,1,Ｊ２,第１６節
2022-05-15,町田,新潟,2,1,Ｊ２,第１６節
2022-05-15,鳥取,福島,0,4,Ｊ３,第９節
2022-05-15,いわき,藤枝,2,2,Ｊ３,第９節
2022-05-15,千葉,秋田,0,1,Ｊ２,第１６節
2022-05-15,今治,鹿児島,0,1,Ｊ３,第９節
2022-05-15,沼津,愛媛,1,1,Ｊ３,第９節
2022-05-15,宮崎,讃岐,0,0,Ｊ３,第９節
2022-05-15,八戸,北九州,1,0,Ｊ３,第９節
2022-05-15,富山,YS横浜,5,1,Ｊ３,第９節
2022-05-15,長野,松本,0,0,Ｊ３,第９節
2022-05-15,岐阜,相模原,2,0,Ｊ３,第９節
2022-05-14,鹿島,札幌,4,1,Ｊ１,第１３節
2022-05-14,磐田,FC東京,2,1,Ｊ１,第１３節
2022-05-14,京都,清水,0,0,Ｊ１,第１３節
2022-05-14,名古屋,Ｃ大阪,1,0,Ｊ１,第１３節
2022-05-14,神戸,鳥栖,4,0,Ｊ１,第１３節
2022-05-14,川崎Ｆ,福岡,2,0,Ｊ１,第１３節
2022-05-14,湘南,横浜FM,1,4,Ｊ１,第１３節
2022-05-14,柏,Ｇ大阪,0,1,Ｊ１,第１３節
2022-05-14,大分,熊本,1,2,Ｊ２,第１６節
2022-05-14,甲府,山口,1,1,Ｊ２,第１６節
2022-05-14,長崎,大宮,0,0,Ｊ２,第１６節
2022-05-14,東京Ｖ,水戸,0,2,Ｊ２,第１６節
2022-05-14,琉球,栃木Ｃ,1,0,Ｊ２,第１６節
2022-05-13,浦和,広島,0,0,Ｊ１,第１３節
2022-05-08,新潟,東京Ｖ,4,3,Ｊ２,第１５節
2022-05-08,Ｇ大阪,神戸,2,0,Ｊ１,第１２節
2022-05-08,FC東京,鳥栖,0,1,Ｊ１,第１２節
2022-05-08,柏,浦和,0,0,Ｊ１,第１２節
2022-05-08,秋田,横浜FC,1,0,Ｊ２,第１５節
2022-05-08,熊本,琉球,0,2,Ｊ２,第１５節
2022-05-08,山形,大分,1,1,Ｊ２,第１５節
2022-05-08,水戸,町田,0,0,Ｊ２,第１５節
2022-05-08,金沢,山口,1,0,Ｊ２,第１５節
2022-05-08,群馬,徳島,0,0,Ｊ２,第１５節
2022-05-08,長崎,仙台,0,2,Ｊ２,第１５節
2022-05-08,栃木Ｃ,甲府,0,0,Ｊ２,第１５節
2022-05-08,千葉,岡山,1,0,Ｊ２,第１５節
2022-05-07,広島,鹿島,3,0,Ｊ１,第１２節
2022-05-07,清水,川崎Ｆ,0,2,Ｊ１,第１２節
2022-05-07,横浜FM,名古屋,2,1,Ｊ１,第１２節
2022-05-07,札幌,京都,1,0,Ｊ１,第１２節
2022-05-07,福岡,湘南,0,0,Ｊ１,第１２節
2022-05-06,Ｃ大阪,磐田,2,1,Ｊ１,第１２節
2022-05-05,YS横浜,宮崎,0,4,Ｊ３,第８節
2022-05-05,鹿児島,富山,4,1,Ｊ３,第８節
2022-05-04,横浜FC,熊本,0,1,Ｊ２,第１４節
2022-05-04,新潟,金沢,1,0,Ｊ２,第１４節
2022-05-04,山口,町田,3,1,Ｊ２,第１４節
2022-05-04,東京Ｖ,仙台,3,1,Ｊ２,第１４節
2022-05-04,秋田,琉球,2,1,Ｊ２,第１４節
2022-05-04,岩手,長崎,0,4,Ｊ２,第１４節
2022-05-04,Ｇ大阪,札幌,0,0,Ｊ１,第１１節
2022-05-04,大分,大宮,1,1,Ｊ２,第１４節
2022-05-04,松本,北九州,0,0,Ｊ３,第８節
2022-05-04,徳島,千葉,1,0,Ｊ２,第１４節
2022-05-04,甲府,群馬,1,0,Ｊ２,第１４節
2022-05-04,栃木Ｃ,山形,1,2,Ｊ２,第１４節
2022-05-04,沼津,長野,1,0,Ｊ３,第８節
2022-05-04,讃岐,今治,0,1,Ｊ３,第８節
2022-05-04,藤枝,岐阜,4,3,Ｊ３,第８節
2022-05-04,福島,いわき,0,1,Ｊ３,第８節
2022-05-04,岡山,水戸,2,1,Ｊ２,第１４節
2022-05-03,広島,柏,1,2,Ｊ１,第１１節
2022-05-03,名古屋,京都,1,1,Ｊ１,第１１節
2022-05-03,鳥栖,Ｃ大阪,1,1,Ｊ１,第１１節
2022-05-03,湘南,清水,1,4,Ｊ１,第１１節
2022-05-03,鹿島,磐田,3,1,Ｊ１,第１１節
2022-05-03,福岡,FC東京,5,1,Ｊ１,第１１節
2022-05-01,群馬,横浜FC,3,3,Ｊ２,第１３節
2022-05-01,岩手,熊本,1,2,Ｊ２,第１３節
2022-05-01,岡山,東京Ｖ,2,1,Ｊ２,第１３節
2022-05-01,山形,長崎,2,0,Ｊ２,第１３節
2022-05-01,町田,徳島,0,2,Ｊ２,第１３節
2022-05-01,金沢,大宮,1,2,Ｊ２,第１３節
2022-05-01,仙台,秋田,3,1,Ｊ２,第１３節
2022-04-30,讃岐,岐阜,2,1,Ｊ３,第７節
2022-04-30,水戸,甲府,2,1,Ｊ２,第１３節
2022-04-30,千葉,大分,0,3,Ｊ２,第１３節
2022-04-30,山口,栃木Ｃ,2,1,Ｊ２,第１３節
2022-04-30,琉球,新潟,1,1,Ｊ２,第１３節
2022-04-30,松本,沼津,1,0,Ｊ３,第７節
2022-04-29,FC東京,Ｇ大阪,2,0,Ｊ１,第１０節
2022-04-29,札幌,湘南,1,0,Ｊ１,第１０節
2022-04-29,清水,広島,2,2,Ｊ１,第１０節
2022-04-29,京都,福岡,0,1,Ｊ１,第１０節
2022-04-29,Ｃ大阪,鹿島,0,3,Ｊ１,第１０節
2022-04-29,柏,鳥栖,1,4,Ｊ１,第１０節
2022-04-29,今治,宮崎,0,0,Ｊ３,第７節
2022-04-29,いわき,八戸,3,1,Ｊ３,第７節
2022-04-29,愛媛,福島,0,0,Ｊ３,第７節
2022-04-29,北九州,藤枝,0,1,Ｊ３,第７節
2022-04-29,富山,鳥取,3,2,Ｊ３,第７節
2022-04-29,長野,鹿児島,2,1,Ｊ３,第７節
2022-04-28,磐田,名古屋,2,1,Ｊ１,第１０節
2022-04-27,横浜FC,町田,1,1,Ｊ２,第１２節
2022-04-27,秋田,岡山,0,1,Ｊ２,第１２節
2022-04-27,徳島,山形,0,1,Ｊ２,第１２節
2022-04-27,千葉,山口,2,0,Ｊ２,第１２節
2022-04-27,熊本,仙台,0,2,Ｊ２,第１２節
2022-04-27,大宮,群馬,3,2,Ｊ２,第１２節
2022-04-27,長崎,水戸,1,0,Ｊ２,第１２節
2022-04-27,大分,栃木Ｃ,0,0,Ｊ２,第１２節
2022-04-27,新潟,岩手,2,0,Ｊ２,第１２節
2022-04-27,琉球,金沢,1,1,Ｊ２,第１２節
2022-04-27,甲府,東京Ｖ,2,0,Ｊ２,第１２節
2022-04-24,群馬,秋田,0,1,Ｊ２,第１１節
2022-04-23,水戸,山口,3,2,Ｊ２,第１１節
2022-04-23,栃木Ｃ,横浜FC,0,0,Ｊ２,第１１節
2022-04-23,甲府,町田,1,0,Ｊ２,第１１節
2022-04-23,仙台,琉球,2,0,Ｊ２,第１１節
2022-04-23,山形,大宮,2,0,Ｊ２,第１１節
2022-04-23,新潟,長崎,2,1,Ｊ２,第１１節
2022-04-23,東京Ｖ,千葉,1,1,Ｊ２,第１１節
2022-04-22,熊本,岡山,1,1,Ｊ２,第１１節
2022-04-21,八戸,沼津,0,2,Ｊ３,第４節
2022-04-20,徳島,岩手,5,0,Ｊ２,第１１節
2022-04-20,大分,金沢,1,3,Ｊ２,第１１節
2022-04-20,FC東京,名古屋,0,0,Ｊ１,第２節
2022-04-17,横浜FC,仙台,2,1,Ｊ２,第１０節
2022-04-17,Ｇ大阪,湘南,0,1,Ｊ１,第９節
2022-04-17,鳥栖,清水,0,0,Ｊ１,第９節
2022-04-17,磐田,広島,2,2,Ｊ１,第９節
2022-04-17,福岡,Ｃ大阪,0,0,Ｊ１,第９節
2022-04-17,柏,京都,0,2,Ｊ１,第９節
2022-04-17,秋田,長崎,0,1,Ｊ２,第１０節
2022-04-17,栃木Ｃ,熊本,1,1,Ｊ２,第１０節
2022-04-17,山口,東京Ｖ,3,1,Ｊ２,第１０節
2022-04-17,鹿島,名古屋,0,0,Ｊ１,第９節
2022-04-17,水戸,徳島,1,1,Ｊ２,第１０節
2022-04-17,岡山,新潟,1,1,Ｊ２,第１０節
2022-04-17,町田,山形,1,1,Ｊ２,第１０節
2022-04-17,いわき,今治,0,1,Ｊ３,第６節
2022-04-17,八戸,讃岐,1,2,Ｊ３,第６節
2022-04-17,福島,相模原,1,0,Ｊ３,第６節
2022-04-17,宮崎,沼津,2,1,Ｊ３,第６節
2022-04-17,藤枝,富山,0,2,Ｊ３,第６節
2022-04-17,岐阜,松本,1,3,Ｊ３,第６節
2022-04-17,北九州,愛媛,0,0,Ｊ３,第６節
2022-04-16,札幌,FC東京,0,0,Ｊ１,第９節
2022-04-16,岩手,大分,1,2,Ｊ２,第１０節
2022-04-16,金沢,甲府,2,3,Ｊ２,第１０節
2022-04-16,大宮,千葉,2,1,Ｊ２,第１０節
2022-04-16,琉球,群馬,0,1,Ｊ２,第１０節
2022-04-16,YS横浜,長野,0,1,Ｊ３,第６節
2022-04-16,鹿児島,鳥取,1,0,Ｊ３,第６節
2022-04-10,清水,Ｇ大阪,1,1,Ｊ１,第８節
2022-04-10,FC東京,浦和,0,0,Ｊ１,第８節
2022-04-10,広島,福岡,1,0,Ｊ１,第８節
2022-04-10,神戸,Ｃ大阪,0,1,Ｊ１,第８節
2022-04-10,名古屋,札幌,0,2,Ｊ１,第８節
2022-04-10,千葉,横浜FC,1,1,Ｊ２,第９節
2022-04-10,鹿島,横浜FM,0,3,Ｊ１,第８節
2022-04-10,京都,鳥栖,3,1,Ｊ１,第８節
2022-04-10,新潟,栃木Ｃ,2,0,Ｊ２,第９節
2022-04-10,大分,徳島,1,0,Ｊ２,第９節
2022-04-10,湘南,磐田,0,0,Ｊ１,第８節
2022-04-10,仙台,山口,2,1,Ｊ２,第９節
2022-04-10,松本,宮崎,2,2,Ｊ３,第５節
2022-04-10,金沢,水戸,1,1,Ｊ２,第９節
2022-04-10,今治,八戸,1,0,Ｊ３,第５節
2022-04-10,鳥取,YS横浜,3,0,Ｊ３,第５節
2022-04-10,鹿児島,藤枝,2,0,Ｊ３,第５節
2022-04-10,沼津,北九州,4,0,Ｊ３,第５節
2022-04-10,讃岐,福島,0,0,Ｊ３,第５節
2022-04-10,富山,岐阜,1,3,Ｊ３,第５節
2022-04-10,長野,いわき,0,4,Ｊ３,第５節
2022-04-10,愛媛,相模原,2,1,Ｊ３,第５節
2022-04-10,山形,秋田,5,1,Ｊ２,第９節
2022-04-09,川崎Ｆ,柏,1,0,Ｊ１,第８節
2022-04-09,岩手,群馬,0,1,Ｊ２,第９節
2022-04-09,大宮,甲府,1,3,Ｊ２,第９節
2022-04-09,長崎,町田,1,0,Ｊ２,第９節
2022-04-09,東京Ｖ,熊本,2,3,Ｊ２,第９節
2022-04-09,琉球,岡山,3,3,Ｊ２,第９節
2022-04-06,福岡,鹿島,0,1,Ｊ１,第７節
2022-04-06,FC東京,神戸,3,1,Ｊ１,第７節
2022-04-06,磐田,川崎Ｆ,1,1,Ｊ１,第７節
2022-04-06,京都,Ｇ大阪,1,1,Ｊ１,第７節
2022-04-06,広島,横浜FM,2,0,Ｊ１,第７節
2022-04-06,鳥栖,札幌,5,0,Ｊ１,第７節
2022-04-06,浦和,清水,1,1,Ｊ１,第７節
2022-04-06,名古屋,湘南,2,1,Ｊ１,第７節
2022-04-05,Ｃ大阪,柏,0,1,Ｊ１,第７節
2022-04-03,甲府,仙台,2,3,Ｊ２,第８節
2022-04-03,秋田,岩手,3,1,Ｊ２,第８節
2022-04-03,熊本,新潟,1,2,Ｊ２,第８節
2022-04-03,群馬,水戸,2,1,Ｊ２,第８節
2022-04-03,横浜FC,琉球,3,1,Ｊ２,第８節
2022-04-03,町田,千葉,1,1,Ｊ２,第８節
2022-04-03,栃木Ｃ,金沢,0,2,Ｊ２,第８節
2022-04-03,山口,大宮,1,0,Ｊ２,第８節
2022-04-03,徳島,長崎,0,0,Ｊ２,第８節
2022-04-03,北九州,今治,3,0,Ｊ３,第４節
2022-04-03,東京Ｖ,大分,1,0,Ｊ２,第８節
2022-04-03,相模原,松本,1,4,Ｊ３,第４節
2022-04-03,いわき,富山,1,1,Ｊ３,第４節
2022-04-03,福島,長野,1,1,Ｊ３,第４節
2022-04-03,宮崎,鹿児島,1,1,Ｊ３,第４節
2022-04-02,Ｇ大阪,名古屋,3,1,Ｊ１,第６節
2022-04-02,湘南,広島,0,1,Ｊ１,第６節
2022-04-02,柏,磐田,2,0,Ｊ１,第６節
2022-04-02,川崎Ｆ,Ｃ大阪,1,4,Ｊ１,第６節
2022-04-02,鹿島,清水,2,1,Ｊ１,第６節
2022-04-02,神戸,京都,1,3,Ｊ１,第６節
2022-04-02,横浜FM,FC東京,2,1,Ｊ１,第６節
2022-04-02,札幌,浦和,1,1,Ｊ１,第６節
2022-04-02,YS横浜,愛媛,0,1,Ｊ３,第４節
2022-04-02,藤枝,讃岐,1,0,Ｊ３,第４節
2022-04-01,福岡,鳥栖,0,0,Ｊ１,第６節
2022-03-30,秋田,甲府,0,0,Ｊ２,第７節
2022-03-30,千葉,新潟,1,0,Ｊ２,第７節
2022-03-30,横浜FC,山形,2,1,Ｊ２,第７節
2022-03-30,水戸,栃木Ｃ,0,1,Ｊ２,第７節
2022-03-30,群馬,長崎,2,3,Ｊ２,第７節
2022-03-30,岡山,岩手,0,1,Ｊ２,第７節
2022-03-30,琉球,東京Ｖ,2,5,Ｊ２,第７節
2022-03-30,町田,大宮,3,0,Ｊ２,第７節
2022-03-30,山口,徳島,0,0,Ｊ２,第７節
2022-03-30,金沢,熊本,2,2,Ｊ２,第７節
2022-03-30,仙台,大分,1,3,Ｊ２,第７節
2022-03-27,八戸,藤枝,1,0,Ｊ３,第３節
2022-03-27,鳥取,今治,1,1,Ｊ３,第３節
2022-03-27,福島,YS横浜,2,1,Ｊ３,第３節
2022-03-27,富山,北九州,1,2,Ｊ３,第３節
2022-03-27,沼津,岐阜,2,0,Ｊ３,第３節
2022-03-27,愛媛,いわき,1,2,Ｊ３,第３節
2022-03-27,長野,讃岐,3,1,Ｊ３,第３節
2022-03-26,山形,東京Ｖ,3,3,Ｊ２,第６節
2022-03-26,岩手,山口,0,0,Ｊ２,第６節
2022-03-26,甲府,横浜FC,1,2,Ｊ２,第６節
2022-03-26,新潟,群馬,3,2,Ｊ２,第６節
2022-03-26,大宮,岡山,1,1,Ｊ２,第６節
2022-03-26,長崎,金沢,0,1,Ｊ２,第６節
2022-03-26,栃木Ｃ,千葉,2,1,Ｊ２,第６節
2022-03-26,仙台,町田,0,3,Ｊ２,第６節
2022-03-26,水戸,熊本,2,0,Ｊ２,第６節
2022-03-26,相模原,宮崎,2,1,Ｊ３,第３節
2022-03-26,松本,鹿児島,1,2,Ｊ３,第３節
2022-03-23,大分,琉球,4,1,Ｊ２,第６節
2022-03-23,徳島,秋田,0,0,Ｊ２,第６節
2022-03-21,熊本,長崎,2,0,Ｊ２,第５節
2022-03-20,名古屋,柏,1,1,Ｊ１,第５節
2022-03-20,山形,仙台,2,3,Ｊ２,第５節
2022-03-20,千葉,群馬,0,1,Ｊ２,第５節
2022-03-20,東京Ｖ,町田,2,1,Ｊ２,第５節
2022-03-20,岩手,栃木Ｃ,1,1,Ｊ２,第５節
2022-03-20,岡山,横浜FC,1,1,Ｊ２,第５節
2022-03-20,YS横浜,松本,1,2,Ｊ３,第２節
2022-03-20,讃岐,鳥取,4,1,Ｊ３,第２節
2022-03-20,今治,富山,2,1,Ｊ３,第２節
2022-03-20,いわき,相模原,1,0,Ｊ３,第２節
2022-03-20,宮崎,北九州,2,2,Ｊ３,第２節
2022-03-20,鹿児島,八戸,2,1,Ｊ３,第２節
2022-03-19,岐阜,愛媛,3,0,Ｊ３,第２節
2022-03-19,京都,FC東京,0,1,Ｊ１,第５節
2022-03-19,Ｇ大阪,福岡,2,3,Ｊ１,第５節
2022-03-19,清水,神戸,0,0,Ｊ１,第５節
2022-03-19,広島,川崎Ｆ,0,2,Ｊ１,第５節
2022-03-19,鹿島,湘南,2,1,Ｊ１,第５節
2022-03-19,浦和,磐田,4,1,Ｊ１,第５節
2022-03-19,Ｃ大阪,札幌,2,2,Ｊ１,第５節
2022-03-19,大宮,徳島,0,2,Ｊ２,第５節
2022-03-19,大分,山口,1,1,Ｊ２,第５節
2022-03-19,新潟,甲府,2,0,Ｊ２,第５節
2022-03-19,琉球,水戸,1,2,Ｊ２,第５節
2022-03-19,沼津,福島,0,5,Ｊ３,第２節
2022-03-19,藤枝,長野,1,1,Ｊ３,第２節
2022-03-19,秋田,金沢,2,3,Ｊ２,第５節
2022-03-18,横浜FM,鳥栖,0,0,Ｊ１,第５節
2022-03-13,栃木Ｃ,大宮,1,1,Ｊ２,第４節
2022-03-13,群馬,東京Ｖ,0,1,Ｊ２,第４節
2022-03-13,北九州,長野,0,2,Ｊ３,第１節
2022-03-13,讃岐,松本,1,2,Ｊ３,第１節
2022-03-13,鹿児島,いわき,1,1,Ｊ３,第１節
2022-03-13,今治,福島,0,1,Ｊ３,第１節
2022-03-13,宮崎,八戸,2,0,Ｊ３,第１節
2022-03-13,愛媛,富山,1,2,Ｊ３,第１節
2022-03-13,横浜FC,水戸,3,2,Ｊ２,第４節
2022-03-13,金沢,千葉,0,1,Ｊ２,第４節
2022-03-13,町田,岡山,3,1,Ｊ２,第４節
2022-03-13,秋田,新潟,1,0,Ｊ２,第４節
2022-03-13,鳥栖,浦和,1,0,Ｊ１,第４節
2022-03-12,札幌,横浜FM,1,1,Ｊ１,第４節
2022-03-12,湘南,京都,1,1,Ｊ１,第４節
2022-03-12,FC東京,広島,2,1,Ｊ１,第４節
2022-03-12,柏,福岡,1,0,Ｊ１,第４節
2022-03-12,清水,Ｃ大阪,1,3,Ｊ１,第４節
2022-03-12,磐田,Ｇ大阪,1,1,Ｊ１,第４節
2022-03-12,仙台,岩手,3,0,Ｊ２,第４節
2022-03-12,川崎Ｆ,名古屋,1,0,Ｊ１,第４節
2022-03-12,長崎,大分,4,1,Ｊ２,第４節
2022-03-12,徳島,熊本,2,2,Ｊ２,第４節
